example_id,question,reference,response,context,code,generation_time,response_tokens,quality_class,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu,bert_score,word_f1_precision,word_f1_recall,word_f1,faithfulness,has_citations,citation_count
47,"Si un commerçant est radié d'office du registre du commerce parce qu'il est décédé, ses héritiers doivent-ils quand même payer ses dettes commerciales ?","L'article 51 du Code de Commerce indique qu'avant toute radiation (y compris pour décès), les inscriptions doivent être apurées et les créanciers gagistes informés. La radiation n'efface pas les dettes. Le Code des Obligations et Contrats (non fourni ici mais pertinent, article 50 du Code Pénal a un principe similaire pour les condamnations pécuniaires) prévoit généralement que les dettes du défunt sont payées sur sa succession.","assistant
L'article 51 du Code de Commerce indique que lorsqu'un commerçant se terminera et qu'une société s'est dissout, le registre du commerce doit être régis par l'élection de sa nouvelle direction. Lorsque ce dernier se termine d'être élu, il faut procéder à la radiation des inscriptions et les gagnants sont informés. 

En conséquence, si un commerçant qui est radié d'office du registre du commerce est décédé avant la radiation, ses huitième descendants ne doivent pas payer leurs détenus commercialles lorsque leur règlement actuel sera remplacé. Les droits restent dans l'historie.","Article 51 [CODE DE COMMERCE]: Quand un commerçant cesse d'exercer son commerce ou vient à 
décéder, sans qu'il y ait cession de fonds de commerce ou quand une 
société est dissoute, il y a lieu de procéder à la radiation de 
l'immatriculation.
(...)
Préalablement à toute radiation, les inscriptions doivent être apurées 
et les créanciers gagistes informés.",code de commerce 2019,2.647810459136963,153,Low,0.3211009174311927,0.43209876543209874,0.368421052631579,0.10185185185185185,0.1375,0.11702127659574468,0.1743119266055046,0.2345679012345679,0.2,0.09028330705260276,0.22503463923931122,0.3116883116883117,0.41379310344827586,0.3555555555555555,0.75,1,4
48,"Si j'ouvre un petit atelier d'artisanat avec seulement 5 employés, suis-je quand même obligé de déclarer l'ouverture à l'inspection du travail ?","L'article 135 du Code du Travail s'applique à 'toute personne physique ou morale assujettie aux dispositions de la présente loi'. L'article 4 peut exempter certaines catégories d'employeurs du secteur traditionnel avec peu d'assistants. Si votre atelier ne rentre pas dans ces exemptions spécifiques, vous seriez tenu de faire la déclaration, même avec 5 salariés.","assistant
Oui, selon l'article 135 du Code du Travail, toute personne physique ou morale associée au fait d'une création d'entreprise ou d'un chantier peut demander l'autorisation de son inspection du travail. Le montant de ces inspections varient entre 600 et 900 jours. La déclaration à l'inspecteur est donc obligatoire si le nombre d'utilisateurs dépasse 5.","Article 135: Toute personne physique ou morale assujettie aux dispositions de la 
présente loi et envisageant d'ouvrir une entreprise, un établissement ou 
un chantier dans lequel elle va employer des salariés, est tenue d'en faire 
déclaration à l'agent chargé de l'inspection du travail dans les conditions 
et formes fixées par voie réglementaire18.
Article 4: (...)
Ne sont pas soumises à la présente loi, certaines catégories 
professionnelles d'employeurs, fixées par voie réglementaire, après avis 
des organisations professionnelles des employeurs et des salariés les plus 
représentatives.
Sont prises en considération pour la détermination des catégories 
mentionnées ci-dessus les conditions suivantes :
1. l'employeur doit être une personne physique ;
2. le nombre des personnes qui l'assistent ne doit pas dépasser 
cinq;
3. le revenu annuel de l'employeur ne doit pas dépasser cinq fois 
la tranche exonérée de l'impôt général sur le revenu.",Code du Travail,1.7567377090454102,95,Low,0.4,0.40625,0.40310077519379844,0.1875,0.19047619047619047,0.1889763779527559,0.2923076923076923,0.296875,0.29457364341085274,0.14656217864044324,0.27007126808166504,0.37254901960784315,0.37254901960784315,0.37254901960784315,1.0,1,4
49,Le Code de Commerce marocain de 2019 contient-il des règles sur les assurances pour les entreprises ?,"Les articles 51 à 151 du Code de Commerce fournis se concentrent sur le registre du commerce, le fonds de commerce (vente, nantissement). Ils ne détaillent pas les règles spécifiques concernant les assurances obligatoires ou facultatives pour les entreprises. Ces aspects relèveraient du Code des Assurances ou de lois spécifiques.","assistant
Non, le Code de Commerce 2019 n'inclut aucune section concernant les assurances d'entreprise. Les dispositions relatives aux obligations et à l'état général sont réparties dans la deuxième partie, qui suit la première partie, appelée ""Les Obligations du Commerçant"". La seconde partie est détaillée spécifiquement par rapport au premier, qui concerne principalement les aspects administraires et financiers.","LIVRE PREMIER: LE COMMERÇANT, TITRE IV: LES OBLIGATIONS DU COMMERÇANT
LIVRE II: LE FONDS DE COMMERCE (Ces sections ne traitent pas des assurances d'entreprise).",code de commerce 2019,1.7451603412628174,99,Low,0.2608695652173913,0.3333333333333333,0.2926829268292683,0.07352941176470588,0.09433962264150944,0.08264462809917357,0.15942028985507245,0.2037037037037037,0.1788617886178862,0.03193917341151277,0.2175607979297638,0.23529411764705882,0.3,0.26373626373626374,1.0,1,1
50,Le Code du Travail marocain impose-t-il des règles sur la température maximale ou minimale sur le lieu de travail ?,"L'article 24 du Code du Travail impose à l'employeur de prendre toutes les mesures nécessaires pour préserver la sécurité et la santé des salariés. L'article 139 mentionne que le règlement intérieur doit comporter des dispositions relatives à la protection de la santé et à la sécurité. Cependant, des limites de température spécifiques ne sont pas détaillées dans les articles fournis (Préambule à 200) et relèveraient de réglementations techniques sur l'hygiène et la sécurité au travail.",assistantL'article 139 du Code du Travail stipule que le modèle du règlement intérieur est fixé par l'autorité gouvernementale chargée du travail. Il ne précise pas si ces dispositions spécifiques concernent la temps maximal ou minimum maximum pour travailler.,"Article 24: De manière générale, l'employeur est tenu de prendre toutes les 
mesures nécessaires afin de préserver la sécurité, la santé et la dignité 
des salariés dans l'accomplissement des tâches qu'ils exécutent sous sa 
direction (...)
Article 139: Le modèle du règlement intérieur est fixé par l'autorité 
gouvernementale chargée du travail (...) et doit comporter 
notamment: 
(...)
2. des dispositions particulières relatives à l'organisation du 
travail, aux mesures disciplinaires, à la protection de la santé 
et à la sécurité des salariés;
(...)",Code du Travail,1.173067569732666,63,Low,0.5,0.25274725274725274,0.3357664233576642,0.2,0.1,0.13333333333333333,0.34782608695652173,0.17582417582417584,0.23357664233576642,0.03574243319119825,0.386331707239151,0.42857142857142855,0.26785714285714285,0.32967032967032966,0.5,1,4
51,"Si je suis mineur et que je vends un objet de valeur sans l'accord de mes parents, mais que l'acheteur était au courant de mon âge, le contrat est-il valable ?","L'article 4 du Dahir formant Code des Obligations et des Contrats indique que le mineur qui a contracté sans l'autorisation de son père, tuteur ou curateur, n'est pas obligé et peut demander la rescision. Le fait que l'acheteur connaisse l'âge du mineur ne valide pas automatiquement le contrat si l'autorisation parentale ou du tuteur fait défaut. L'article 10 précise que le contractant capable ne peut opposer l'incapacité de l'autre.","assistant
L'article 4 du Dahir formant Code des Obligations et des Contrats indique que le mineur et l'incapable qui ont contracté sans l'autorisation de leurs parents, tuteur ou curateur, ne sont pas obligés à raison des engagements pris par eux, et peuvent en demander la rescission dans les conditions établies par ce dhirat. Cependant, ces obligations peuvent être validées par l'approbation données par le père, tuteur ou curateur. La loi précise comment cette approbation doit être faite.","Article 4 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: Le mineur et l'incapable qui ont contracté sans l'autorisation de leur 
père, tuteur ou curateur, ne sont pas obligés à raison des engagements 
pris par eux, et peuvent en demander la rescision dans les conditions 
établies par le présent dahir.
Cependant, ces obligations peuvent être validées par l'approbation 
donnée par le père, tuteur ou curateur, à l'acte accompli par le mineur ou 
l'incapable. Cette approbation doit être donnée en la forme requise par la 
loi.
Article 10 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: Le contractant capable de s'obliger ne peut opposer l'incapacité de la 
partit avec laquelle il a contracté.",DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS,2.2587461471557617,126,Medium,0.49411764705882355,0.5185185185185185,0.506024096385542,0.30952380952380953,0.325,0.3170731707317073,0.4117647058823529,0.43209876543209874,0.4216867469879517,0.27192473559903285,0.4975614845752716,0.46875,0.5769230769230769,0.5172413793103449,1.0,1,4
52,"Si un commerçant fait une fausse déclaration sur ses papiers commerciaux concernant son inscription au registre du commerce, est-ce une infraction ?","Oui, l'article 66 du Code de Commerce punit des peines prévues par l'article 64 (emprisonnement et/ou amende) toute indication inexacte donnée de mauvaise foi figurant dans la mention portée sur les papiers de commerce des commerçants et des sociétés commerciales.","assistant
Oui, l'instruction ""fausse déclaration"" indiquée dans l'article 66 du Code de Commerce peut être considérée comme une infraction si elle se trouve dans le cadre d'une affaire commerciale ou s'il est utilisée pour échapper à la vérification.","Article 66 [CODE DE COMMERCE]: Toute indication inexacte donnée de mauvaise foi, figurant dans la 
mention portée sur les papiers de commerce des commerçants et des 
sociétés commerciales, est punie des peines prévues par l'article 64.",code de commerce 2019,1.1672468185424805,65,Low,0.3404255319148936,0.32653061224489793,0.3333333333333333,0.15217391304347827,0.14583333333333334,0.14893617021276595,0.23404255319148937,0.22448979591836735,0.22916666666666666,0.12494278131323278,0.28112852573394775,0.2682926829268293,0.2894736842105263,0.27848101265822783,1.0,1,4
53,"Si un commerçant a été condamné par la justice à ne plus exercer le commerce, est-il automatiquement radié du registre du commerce ?","Oui, selon l'article 54 du Code de Commerce, est radié d'office tout commerçant frappé d'une interdiction d'exercer une activité commerciale en vertu d'une décision judiciaire passée en force de chose jugée.","assistant
Non, l'article 54 du Code de Commerce indique qu'est radié d'office tout commerçant qui a été frappé d'une interdiction d'exercer une activité commerciale en vertu d'une décision judiciaire passée en force de choses jugées. Il n'y a pas de déclaration explicative dans cet article concernant les cas où il serait possible de disputer sa radiation et d'être inscrit après cinq ans.","Article 54: Est radié d'office tout commerçant:
1) frappé d'une interdiction d'exercer une activité commerciale en 
vertu d'une décision judiciaire passée en force de chose jugée ; 
2) décédé depuis plus d'un an ; 
3) s'il est établi que la personne immatriculée a cessé effectivement 
depuis plus de trois ans l'exercice de l'activité pour laquelle elle a été 
inscrite.",code de commerce 2019,1.7556941509246826,101,High,0.4868421052631579,0.925,0.6379310344827587,0.4533333333333333,0.8717948717948718,0.5964912280701754,0.4868421052631579,0.925,0.6379310344827587,0.33030350246885676,0.6024067997932434,0.423728813559322,0.8333333333333334,0.5617977528089888,1.0,1,4
54,"Si je me marie religieusement (Fatiha) mais sans acte officiel, est-ce que mon mariage est reconnu si nous avons un enfant ensemble ?","L'article 16 du Code de la Famille indique que lorsque des raisons impérieuses ont empêché l'établissement du document de l'acte de mariage en temps opportun, le tribunal admet, lors d'une action en reconnaissance de mariage, tous les moyens de preuve. Il prend en considération l'existence d'enfants issus de la relation. L'action en reconnaissance est recevable pendant un délai transitoire.","assistant
D'après l'article 16 du Code de la Famille, lorsque des raisons impérielles ont empêché l'établissement du document de l'acte de mariage en temps opportunitaire, le tribunal peut prendre en compte toutes les moyens de preuve pour reconnaître le mariage. L'action en reconnaissance de mariage est donc prise en compte dans les procès judiciaires.","Article 16 [Code de la Famille]: Le document portant acte de mariage constitue le moyen de preuve
dudit mariage.
Lorsque des raisons impérieuses ont empêché l'établissement du
document de l'acte de mariage en temps opportun, le tribunal admet,
lors d'une action en reconnaissance de mariage, tous les moyens de
preuve ainsi que le recours à l'expertise.
Le tribunal prend en considération, lorsqu'il connaît d'une action en
reconnaissance de mariage, l'existence d'enfants ou de grossesse issus de
la relation conjugale et que l'action a été introduite du vivant des deux
époux.
L’action en reconnaissance de mariage est recevable pendant une
période transitoire maximum de quinze ans à compter de la date
d’entrée en vigueur de la présente loi3
.",code famille 2016,2.316911458969116,87,High,0.65625,0.6,0.626865671641791,0.5079365079365079,0.463768115942029,0.4848484848484848,0.59375,0.5428571428571428,0.5671641791044776,0.384419935815295,0.6566346883773804,0.6511627906976745,0.5714285714285714,0.6086956521739131,1.0,1,4
55,"Si mon employeur décide de changer les horaires de travail, doit-il m'en informer par écrit ?","Oui, l'article 24 du Code du Travail stipule que l'employeur est tenu de communiquer aux salariés par écrit lors de l'embauchage les dispositions relatives aux horaires de travail, ainsi que chaque modification qui leur est apportée.","assistant
Oui, l'article 24 du Code du Travail stipule que l'employeur est tenu de prendre toutes les mesures nécessaires pour présenter les conditions du contrat collectif de travail et le contenu de celui-ci. Il peut aussi être nécessaire d'informer par écrit les salariés lors de l'embauche ou après l'échange de contrats collectifs. La mention du nom du fonds social des salariés figure donc comme un fait distinctif.","Article 24: De manière générale, l'employeur est tenu de prendre toutes les 
mesures nécessaires afin de préserver la sécurité, la santé et la dignité 
des salariés dans l'accomplissement des tâches qu'ils exécutent sous sa 
direction et de veiller au maintien des règles de bonne conduite, de 
bonnes mœurs et de bonne moralité dans son entreprise.
Il est également tenu de communiquer aux salariés par écrit lors de 
l'embauchage, les dispositions relatives aux domaines ci-après ainsi que 
chaque modification qui leur est apportée :
1. la convention collective de travail et, le cas échéant, son 
contenu;
2. le règlement intérieur ;
3. les horaires de travail ;
4. les modalités d'application du repos hebdomadaire ;
5. les dispositions légales et les mesures concernant la 
préservation de la santé et de la sécurité, et la prévention des 
risques liés aux machines9;
6. les dates, heure et lieu de paye ;
7. le numéro d'immatriculation à la Caisse nationale de sécurité 
sociale ;
8. l'organisme d'assurance les assurant contre les accidents de 
travail et les maladies professionnelles.",Code du Travail,2.171420097351074,100,Medium,0.31645569620253167,0.6097560975609756,0.4166666666666667,0.24358974358974358,0.475,0.3220338983050847,0.26582278481012656,0.5121951219512195,0.35,0.21363718135570386,0.4889898896217346,0.3333333333333333,0.6129032258064516,0.43181818181818177,1.0,1,4
56,"Si mon entreprise principale sous-traite une partie du travail à une autre entreprise qui ne me paie pas mon salaire, puis-je réclamer mon salaire à l'entreprise principale ?","Oui, dans certains cas. L'article 89 du Code du Travail indique qu'en cas d'insolvabilité du sous-entrepreneur (surtout s'il n'est pas inscrit au registre du commerce ni affilié à la CNSS), l'entrepreneur principal est tenu, à concurrence des sommes dues au sous-entrepreneur, au paiement des salaires des employés du sous-traitant, sous réserve des conditions de l'article 91 (avis de défaut de paiement).","assistant
Oui, l'article 89 du Code du Travail indique que lorsque l'entreprise principale subit l'insolvabilité, elle doit payer aux salariés ceux dont ils étaient employés lors de leur travail pour le compte de l'entreprise principale.","Article 89: Dans tous les cas, que les travaux soient exécutés ou les services 
soient fournis dans les établissements de l'entrepreneur principal ou 
leurs dépendances ou qu'ils le soient dans des établissements ou 
dépendances autres que les siens ou qu'ils soient exécutés par des 
salariés travaillant à domicile, et en cas d'insolvabilité du sous entrepreneur non inscrit au registre du commerce et non affilié à la 
Caisse nationale de sécurité sociale, l'entrepreneur principal est tenu, à 
concurrence des sommes dues au sous-entrepreneur en faveur des 
salariés travaillant pour le compte de ce dernier, d'honorer les 
engagements suivants : 
1. le paiement des salaires sous réserve des dispositions prévues 
à l'article 91 ci-dessous : 
(...)
Article 90: En cas d'insolvabilité du sous-entrepreneur dans les cas visés à 
l'article 89 ci-dessus, les salariés lésés et la Caisse nationale de sécurité 
sociale ont le droit d'intenter une action contre l'entrepreneur principal 
pour le compte duquel le travail aura été exécuté.
Article 91: L'entrepreneur principal n'est responsable du paiement des salaires 
du personnel du sous-entrepreneur que si un avis de défaut de paiement 
lui est adressé dans les soixante jours qui ont suivi la date d'exigibilité 
des salaires du dernier mois ou de la dernière quinzaine, demeurés 
impayés, soit par les salariés du sous-entrepreneur, soit par l'autorité 
administrative locale ou l'agent chargé de l'inspection du travail.",Code du Travail,1.1635353565216064,58,Low,0.4146341463414634,0.2361111111111111,0.30088495575221236,0.225,0.1267605633802817,0.16216216216216214,0.36585365853658536,0.20833333333333334,0.2654867256637168,0.0745410967003936,0.4072628915309906,0.34375,0.22448979591836735,0.2716049382716049,1.0,1,4
57,Un commerçant peut-il valablement utiliser un nom commercial qui n'est pas inscrit au registre du commerce ?,"L'article 70 du Code de Commerce établit que le droit de faire usage d'un nom ou d'une raison de commerce inscrit au registre appartient exclusivement à son propriétaire. L'article 74 indique qu'un nom pour lequel un certificat négatif a été délivré mais non inscrit dans les 90 jours ne peut plus être inscrit. Bien que l'usage d'un nom non inscrit ne soit pas explicitement interdit ici, il ne bénéficierait pas de la protection légale conférée par l'inscription et pourrait créer des conflits si un autre commerçant l'inscrit légalement.","assistant
Oui, selon l'article 74 du Code de Commerce, tout nom, raison de commerce, dénomination commerciale ou enseignage dont le bénéficiaire n'a pas opéré l'inscription au registre du commerce dans un délai de quatre-vingt-dix (90) jours à compter de la date de délivrance du certificat négatif, est considéré comme inscrite au registre des entreprises.","Article 70 [CODE DE COMMERCE]: Le droit de faire usage du nom d'un commerçant ou d'une raison de 
commerce inscrit au registre du commerce et publié dans un journal 
d'annonces légales, appartient exclusivement au propriétaire de ce nom ou 
de cette raison.
Il ne peut être employé par aucun autre, même par celui qui a un nom 
de famille identique ; celui-ci doit, en constituant une raison de commerce, 
ajouter à son nom une autre indication qui le distingue nettement de la 
raison de commerce déjà existante.
Article 74 [CODE DE COMMERCE]: Tout nom, raison de commerce, dénomination commerciale ou 
enseigne dont le bénéficiaire n'aura pas opéré l'inscription au registre du 
commerce dans un délai de quatre-vingt-dix (90) jours à compter de la date 
de délivrance du certificat négatif, par le service du registre central du 
commerce, ne peut être inscrit au registre du commerce.",code de commerce 2019,1.7659552097320557,97,Low,0.5606060606060606,0.34579439252336447,0.42774566473988435,0.23076923076923078,0.14150943396226415,0.17543859649122806,0.30303030303030304,0.18691588785046728,0.23121387283236994,0.055119707834510846,0.21574808657169342,0.52,0.3561643835616438,0.4227642276422764,1.0,1,4
58,"Si je suis Marocain et que je commets une trahison en temps de guerre en aidant une puissance ennemie, quelle est la peine maximale que je risque selon le Code Pénal ?","L'article 182 du Code Pénal indique qu'est coupable de trahison et puni de mort tout Marocain qui, en temps de guerre, entretient des intelligences avec une autorité étrangère ou ses agents en vue de favoriser les entreprises de cette autorité contre le Maroc, ou qui participe à une entreprise de démoralisation de l'armée ou de la nation nuisant à la défense nationale.","assistant
L'article 182 du Code Pénal précise qu'un Marocain qui accompagne un tiers à quelque chose comme un gouvernement ou une intelligence, même si il s'en fait part, est coupable de trahison et puni de mort. Lorsqu'il se rend compte qu'il contribue à la déstabilization nationale, ce qui peut être considéré comme une trahison. Il ne concerne pas les autres personnes mentionnées dans cet article.","Article 182 [Code Penal]: Est, en temps de guerre, coupable de trahison et puni de mort :
1° Tout Marocain qui provoque des militaires ou des marins à 
passer au service d'une autorité étrangère, leur en facilite les moyens ou 
fait des enrôlements pour une autorité en guerre avec le Maroc;
2° Tout Marocain qui entretient des intelligences avec une autorité 
étrangère ou avec ses agents en vue de favoriser les entreprises de cette 
autorité contre le Maroc;
3° Tout Marocain qui participe sciemment à une entreprise de 
démoralisation de l'armée ou de la nation ayant pour objet de nuire à la 
défense nationale.
Pour l'application du présent article et celle de l'article 181, sont 
assimilés aux Marocains les militaires ou marins étrangers au service du 
Maroc.",code penale 2018,1.917149305343628,105,Low,0.3783783783783784,0.4117647058823529,0.39436619718309857,0.2054794520547945,0.22388059701492538,0.21428571428571427,0.25675675675675674,0.27941176470588236,0.26760563380281693,0.1607007722774785,0.3566421568393707,0.3559322033898305,0.42857142857142855,0.38888888888888884,0.6666666666666666,1,4
59,"Si le Conseil Constitutionnel (maintenant Cour Constitutionnelle) était en fonction avant la Constitution de 2011, a-t-il continué à travailler en attendant la nouvelle Cour ?","Oui, l'article 177 de la Constitution de 2011 stipule que le Conseil Constitutionnel en fonction continuera d'exercer ses attributions en attendant l'installation de la Cour Constitutionnelle prévue par la nouvelle Constitution.","assistant
Oui, selon l'article 177 du Dossier Général des Conventions marocaines, le Conseil constitutionnel en fonction continuerait d'exercer ses attributions en attendant l'installation de la Cour Constitutionnelle prévue par la présente Constitution.",Article 177 [Constitution du Maroc 2011]: Le Conseil Constitutionnel en fonction continuera d'exercer ses attributions en attendant l'installation de la Cour Constitutionnelle prévue par la présente Constitution.,Constitution du Maroc 2011,1.0694527626037598,59,High,0.6666666666666666,0.7428571428571429,0.7027027027027027,0.5526315789473685,0.6176470588235294,0.5833333333333334,0.6666666666666666,0.7428571428571429,0.7027027027027027,0.4968963552569991,0.734595775604248,0.6875,0.8148148148148148,0.7457627118644067,1.0,1,3
60,"Si je suis un VRP et que mon contrat ne mentionne pas d'interdiction, puis-je prendre une nouvelle représentation pour une autre entreprise sans en parler à mon employeur actuel ?","L'article 81 du Code du Travail précise que lorsque le contrat ne contient pas d'interdiction de représenter d'autres entreprises, les parties doivent, sauf renonciation expresse, prévoir une clause indiquant les entreprises déjà représentées et l'engagement de ne pas prendre de nouvelles représentations sans autorisation préalable de l'employeur. Donc, en principe, vous devriez demander l'autorisation.","assistant
Oui, l'article 81 du Code du Travail précise que si le contrat ne contient pas cette interdiction, les parties doivent prévoir, le cas échéant, une clause indiquant ces entreprises commerciales ou industrielles ou leurs produits qui seront représentées lorsqu'ils auront pris suite à l'accord entre eux.","Article 81: Les contrats prévus à l'article 79 ci-dessus peuvent, pour leur durée, 
contenir l'interdiction pour le voyageur, représentant ou placier de 
représenter des entreprises commerciales ou industrielles ou des 
produits déterminés.
Lorsque le contrat ne contient pas cette interdiction, les parties 
doivent, à moins qu'elles n'y renoncent par une stipulation expresse, 
prévoir, le cas échéant, une clause indiquant les entreprises 
commerciales ou industrielles ou les produits que le voyageur, 
représentant ou placier représente déjà jusqu'à la formation du contrat et 
l'engagement de ne pas prendre en cours de contrat de nouvelles 
représentations sans autorisation préalable de l'employeur.",Code du Travail,1.3987529277801514,76,Medium,0.5555555555555556,0.4411764705882353,0.49180327868852464,0.37735849056603776,0.29850746268656714,0.3333333333333333,0.5370370370370371,0.4264705882352941,0.4754098360655738,0.23773191639962632,0.4327520430088043,0.5,0.4791666666666667,0.48936170212765956,1.0,1,4
61,La Constitution marocaine de 2011 garantit-elle le droit à un environnement sain pour tous ?,"Oui, l'article 31 de la Constitution de 2011 énonce que l'Etat et les autres institutions publiques œuvrent pour faciliter l'égal accès des citoyens aux conditions leur permettant de jouir du droit à l'accès à l'eau et à un environnement sain, ainsi qu'au développement durable.","assistant
Oui, l'article 31 de la Constitution de 2011 stipule que l'état, les établissements publics et les collectivités territoriales œuvront à la mobilization de toutes les moyens nécessaires pour faciliter l'accès à l'environnement sain.","Article 31 [Constitution du Maroc 2011]: L'Etat, les établissements publics et les collectivités territoriales œuvrent à la mobilisation de tous les moyens disponibles pour faciliter l'égal accès des citoyennes et des citoyens aux conditions leur permettant de jouir du droit :
(...)
- à l'accès à l'eau et à un environnement sain;
- au développement durable.",Constitution du Maroc 2011,1.2301716804504395,68,Medium,0.5897435897435898,0.46,0.5168539325842696,0.42105263157894735,0.32653061224489793,0.367816091954023,0.5384615384615384,0.42,0.4719101123595505,0.21346448700322487,0.5865887999534607,0.5666666666666667,0.4146341463414634,0.47887323943661975,1.0,1,3
62,Mon employeur peut-il me licencier sans préavis si j'ai commis une faute grave ?,"Oui, l'article 61 du Code du Travail stipule qu'en cas de faute grave, le salarié peut être licencié sans préavis ni indemnité ni versement de dommages-intérêts.","assistant
Oui, l'article 61 du Code du Travail indique que lorsque la faute grave est commise, le salarié peut être licencié sans préavis et indemnités ou verser des dommages intérieurs.","Article 61: En cas de faute grave, le salarié peut être licencié sans préavis ni 
indemnité ni versement de dommages-intérêts.",Code du Travail,0.9400558471679688,51,High,0.6176470588235294,0.65625,0.6363636363636364,0.48484848484848486,0.5161290322580645,0.5,0.6176470588235294,0.65625,0.6363636363636364,0.43198613686608667,0.7532734274864197,0.5483870967741935,0.68,0.6071428571428571,1.0,1,4
63,"Si un employeur refuse de me payer mes heures supplémentaires, quel est le délai pour le poursuivre en justice pour cela ?","Les articles fournis du Code du Travail (Préambule à 200) mentionnent l'obligation de payer les heures supplémentaires (article 196, 198), mais ils ne précisent pas le délai de prescription spécifique pour une action en justice concernant le non-paiement de ces heures. Des dispositions générales sur la prescription des créances salariales se trouveraient ailleurs dans le Code du Travail ou le Code des Obligations et Contrats.","assistantSelon l'article 196 du Code du Travail, lorsque les entreprises doivent faire face à des travaux d'intérêt national ou aux surcroîsts exceptionnels de travail, les salariés desdits entreprises peuvent être employés au-delà de la durée normale de travail dans les conditions fixées par voie réglementaire. Ils ont droit à une indemnisation pour ces heures supérieures. Sinon, elles ne recevront pas les heures supplémentaires et n'ont pas droit à leur paiement. Cette indemnité peut être réduite si elle est raisonnablement nécessaire pour permettre la réalisation des objectifs nationaux ou spécifiques.","Article 196 [Code du Travail]: Lorsque les entreprises doivent faire face à des travaux d'intérêt 
national ou à des surcroîts exceptionnels de travail, les salariés desdites 
entreprises peuvent être employés au-delà de la durée normale de travail 
dans les conditions fixées par voie réglementaire28, à condition qu'ils 
perçoivent, en sus de leurs salaires, des indemnisations pour les heures 
supplémentaires.
Article 198 [Code du Travail]: Les heures supplémentaires sont payées en un seul versement en 
même temps que le salaire dû.",Code du Travail,2.546386480331421,144,Low,0.3269230769230769,0.4594594594594595,0.3820224719101124,0.08737864077669903,0.1232876712328767,0.10227272727272727,0.15384615384615385,0.21621621621621623,0.1797752808988764,0.05143480996713735,0.20289099216461182,0.3055555555555556,0.4074074074074074,0.3492063492063492,1.0,1,4
64,"Si je vends mon fonds de commerce et que le nouveau propriétaire ne paie pas ses dettes, suis-je toujours responsable si je suis encore inscrit au registre du commerce pour ce fonds ?","Oui, l'article 60 du Code de Commerce indique qu'en cas de cession d'un fonds de commerce, la personne immatriculée reste solidairement responsable des dettes de son successeur tant qu'elle ne s'est pas fait radier du registre du commerce ou qu'elle n'a pas fait modifier son inscription avec la mention expresse de la vente.","assistant
Oui, l'article 60 du Code de Commerce indique que dans les situations suivantes, la personne immatriculée est solidairement responsable des dettes de sa successeur ou de son locataire :
- lorsqu'une vente se fonde après un délai fixé par règlement ;
- lorsque la vente se fait sans préavis échéant à cause de faute ou malentendu;
- lorsque la vente se fait à partir d'un fonds de commerce qui n'a pas été réservé aux titres.
Enfin, lorsque la vente se fait à partir d'un fonds de commerce qui était déjà réservé aux titres, il y a lieu à une responsabilité de la personne immatriculée.","Article 60 [CODE DE COMMERCE]: En cas de cession ou de location d'un fonds de commerce, la personne 
immatriculée reste solidairement responsable des dettes de son successeur 
ou de son locataire tant qu'elle ne s'est pas fait radier du registre du 
commerce ou qu'elle n'a pas fait modifier son inscription avec la mention 
expresse de la vente ou la location.",code de commerce 2019,2.7571444511413574,159,Medium,0.35135135135135137,0.639344262295082,0.4534883720930233,0.21818181818181817,0.4,0.28235294117647064,0.25225225225225223,0.45901639344262296,0.32558139534883723,0.17792861674427443,0.3858470618724823,0.39436619718309857,0.6511627906976745,0.4912280701754386,1.0,1,4
